date,store_id,sku,category,sales_qty,price,base_price,inventory_level,promo_flag,holiday_flag,marketing_index,is_weekend,lead_time_days
2023-11-12,STORE001,SKU001,home,168,62.58,62.58,9242,0,0,0.1,1,7
2023-11-13,STORE001,SKU001,home,99,62.58,62.58,9143,0,0,0.1,0,7
2023-11-14,STORE001,SKU001,home,138,62.58,62.58,9005,0,0,0.1,0,7
2023-11-15,STORE001,SKU001,home,131,62.58,62.58,8874,0,0,0.1,0,7
2023-11-16,STORE001,SKU001,home,118,62.58,62.58,8756,0,0,0.1,0,7
2023-11-17,STORE001,SKU001,home,111,62.58,62.58,8645,0,0,0.1,0,7
2023-11-18,STORE001,SKU001,home,164,62.58,62.58,8481,0,0,0.1,1,7
2023-11-19,STORE001,SKU001,home,155,62.58,62.58,8326,0,0,0.1,1,7
2023-11-20,STORE001,SKU001,home,121,62.58,62.58,8205,0,0,0.1,0,7
2023-11-21,STORE001,SKU001,home,137,62.58,62.58,8068,0,0,0.1,0,7
2023-11-22,STORE001,SKU001,home,83,62.58,62.58,7985,0,0,0.1,0,7
2023-11-23,STORE001,SKU001,home,112,62.58,62.58,7873,0,0,0.1,0,7
2023-11-24,STORE001,SKU001,home,155,57.52,62.58,7718,0,1,0.4,0,7
2023-11-25,STORE001,SKU001,home,155,62.58,62.58,7563,0,0,0.1,1,7
2023-11-26,STORE001,SKU001,home,129,62.58,62.58,7434,0,0,0.1,1,7
2023-11-27,STORE001,SKU001,home,170,62.59,62.58,7264,0,1,0.4,0,7
2023-11-28,STORE001,SKU001,home,137,62.58,62.58,7127,0,0,0.1,0,7
2023-11-29,STORE001,SKU001,home,108,62.58,62.58,7019,0,0,0.1,0,7
2023-11-30,STORE001,SKU001,home,108,62.58,62.58,6911,0,0,0.1,0,7
2023-12-01,STORE001,SKU001,home,101,62.58,62.58,6810,0,0,0.1,0,7
2023-12-02,STORE001,SKU001,home,138,62.58,62.58,6672,0,0,0.1,1,7
2023-12-03,STORE001,SKU001,home,121,62.58,62.58,6551,0,0,0.1,1,7
2023-12-04,STORE001,SKU001,home,116,62.58,62.58,6435,0,0,0.1,0,7
2023-12-05,STORE001,SKU001,home,122,62.58,62.58,6313,0,0,0.1,0,7
2023-12-06,STORE001,SKU001,home,72,62.58,62.58,6241,0,0,0.1,0,7
2023-12-07,STORE001,SKU001,home,120,62.58,62.58,6121,0,0,0.1,0,7
2023-12-08,STORE001,SKU001,home,124,62.58,62.58,5997,0,0,0.1,0,7
2023-12-09,STORE001,SKU001,home,169,62.58,62.58,5828,0,0,0.1,1,7
2023-12-10,STORE001,SKU001,home,407,38.31,62.58,5421,1,0,0.8,1,7
2023-12-11,STORE001,SKU001,home,225,39.86,62.58,5196,1,0,0.8,0,7
2023-12-12,STORE001,SKU001,home,223,42.18,62.58,4973,1,0,0.8,0,7
2023-12-13,STORE001,SKU001,home,199,43.34,62.58,4774,1,0,0.8,0,7
2023-12-14,STORE001,SKU001,home,286,38.01,62.58,4488,1,0,0.8,0,7
2023-12-15,STORE001,SKU001,home,226,43.95,62.58,4262,1,0,0.8,0,7
2023-12-16,STORE001,SKU001,home,309,43.15,62.58,3953,1,0,0.8,1,7
2023-12-17,STORE001,SKU001,home,299,37.8,62.58,3654,1,0,0.8,1,7
2023-12-18,STORE001,SKU001,home,192,40.19,62.58,3462,1,0,0.8,0,7
2023-12-19,STORE001,SKU001,home,113,62.58,62.58,3349,0,0,0.1,0,7
2023-12-20,STORE001,SKU001,home,123,62.58,62.58,3226,0,0,0.1,0,7
2023-12-21,STORE001,SKU001,home,136,62.58,62.58,3090,0,0,0.1,0,7
2023-12-22,STORE001,SKU001,home,151,62.58,62.58,2939,0,0,0.1,0,7
2023-12-23,STORE001,SKU001,home,192,62.58,62.58,2747,0,0,0.1,1,7
2023-12-24,STORE001,SKU001,home,283,61.83,62.58,2464,0,1,0.4,1,7
2023-12-25,STORE001,SKU001,home,202,58.99,62.58,2262,0,1,0.4,0,7
2023-12-26,STORE001,SKU001,home,130,62.58,62.58,2132,0,0,0.1,0,7
2023-12-27,STORE001,SKU001,home,165,62.58,62.58,1967,0,0,0.1,0,7
2023-12-28,STORE001,SKU001,home,107,62.58,62.58,1860,0,0,0.1,0,7
2023-12-29,STORE001,SKU001,home,95,62.58,62.58,1765,0,0,0.1,0,7
2023-12-30,STORE001,SKU001,home,234,62.58,62.58,1531,0,0,0.1,1,7
2023-12-31,STORE001,SKU001,home,189,62.58,62.58,1342,0,0,0.1,1,7
2024-01-01,STORE001,SKU001,home,186,58.63,62.58,1156,0,1,0.4,0,7
2024-01-02,STORE001,SKU001,home,131,62.58,62.58,1025,0,0,0.1,0,7
2024-01-03,STORE001,SKU001,home,131,62.58,62.58,894,0,0,0.1,0,7
2024-01-04,STORE001,SKU001,home,123,62.58,62.58,771,0,0,0.1,0,7
2024-01-05,STORE001,SKU001,home,129,62.58,62.58,642,0,0,0.1,0,7
2024-01-06,STORE001,SKU001,home,218,62.58,62.58,424,0,0,0.1,1,7
2024-01-07,STORE001,SKU001,home,176,62.58,62.58,248,0,0,0.1,1,7
2024-01-08,STORE001,SKU001,home,152,62.58,62.58,96,0,0,0.1,0,7
2024-01-09,STORE001,SKU001,home,96,62.58,62.58,0,0,0,0.1,0,7
2024-01-10,STORE001,SKU001,home,0,62.58,62.58,0,0,0,0.1,0,7
2024-01-11,STORE001,SKU001,home,0,62.58,62.58,0,0,0,0.1,0,7
2024-01-12,STORE001,SKU001,home,0,62.58,62.58,0,0,0,0.1,0,7
2024-01-13,STORE001,SKU001,home,201,62.58,62.58,3779,0,0,0.1,1,7
2024-01-14,STORE001,SKU001,home,270,62.58,62.58,7490,0,0,0.1,1,7
2024-01-15,STORE001,SKU001,home,183,62.58,62.58,11287,0,0,0.1,0,7
2024-01-16,STORE001,SKU001,home,168,62.58,62.58,15100,0,0,0.1,0,7
2024-01-17,STORE001,SKU001,home,133,62.58,62.58,18947,0,0,0.1,0,7
2024-01-18,STORE001,SKU001,home,137,62.58,62.58,22791,0,0,0.1,0,7
2024-01-19,STORE001,SKU001,home,129,62.58,62.58,26642,0,0,0.1,0,7
2024-01-20,STORE001,SKU001,home,172,62.58,62.58,26470,0,0,0.1,1,7
2024-01-21,STORE001,SKU001,home,193,62.58,62.58,26277,0,0,0.1,1,7
2024-01-22,STORE001,SKU001,home,119,62.58,62.58,26158,0,0,0.1,0,7
2024-01-23,STORE001,SKU001,home,170,62.58,62.58,25988,0,0,0.1,0,7
2024-01-24,STORE001,SKU001,home,129,62.58,62.58,25859,0,0,0.1,0,7
2024-01-25,STORE001,SKU001,home,160,62.58,62.58,25699,0,0,0.1,0,7
2024-01-26,STORE001,SKU001,home,215,62.58,62.58,25484,0,0,0.1,0,7
2024-01-27,STORE001,SKU001,home,158,62.58,62.58,25326,0,0,0.1,1,7
2024-01-28,STORE001,SKU001,home,196,62.58,62.58,25130,0,0,0.1,1,7
2024-01-29,STORE001,SKU001,home,173,62.58,62.58,24957,0,0,0.1,0,7
2024-01-30,STORE001,SKU001,home,181,62.58,62.58,24776,0,0,0.1,0,7
2024-01-31,STORE001,SKU001,home,174,62.58,62.58,24602,0,0,0.1,0,7
2024-02-01,STORE001,SKU001,home,142,62.58,62.58,24460,0,0,0.1,0,7
2024-02-02,STORE001,SKU001,home,211,62.58,62.58,24249,0,0,0.1,0,7
2024-02-03,STORE001,SKU001,home,230,62.58,62.58,24019,0,0,0.1,1,7
2024-02-04,STORE001,SKU001,home,236,62.58,62.58,23783,0,0,0.1,1,7
2024-02-05,STORE001,SKU001,home,164,62.58,62.58,23619,0,0,0.1,0,7
2024-02-06,STORE001,SKU001,home,163,62.58,62.58,23456,0,0,0.1,0,7
2024-02-07,STORE001,SKU001,home,172,62.58,62.58,23284,0,0,0.1,0,7
2024-02-08,STORE001,SKU001,home,196,62.58,62.58,23088,0,0,0.1,0,7
2024-02-09,STORE001,SKU001,home,160,62.58,62.58,22928,0,0,0.1,0,7
2024-02-10,STORE001,SKU001,home,246,62.58,62.58,22682,0,0,0.1,1,7
2024-02-11,STORE001,SKU001,home,205,62.58,62.58,22477,0,0,0.1,1,7
2024-02-12,STORE001,SKU001,home,157,62.58,62.58,22320,0,0,0.1,0,7
2024-02-13,STORE001,SKU001,home,176,62.58,62.58,22144,0,0,0.1,0,7
2024-02-14,STORE001,SKU001,home,280,59.69,62.58,21864,0,1,0.4,0,7
2024-02-15,STORE001,SKU001,home,160,62.58,62.58,21704,0,0,0.1,0,7
2024-02-16,STORE001,SKU001,home,186,62.58,62.58,21518,0,0,0.1,0,7
2024-02-17,STORE001,SKU001,home,206,62.58,62.58,21312,0,0,0.1,1,7
2024-02-18,STORE001,SKU001,home,209,62.58,62.58,21103,0,0,0.1,1,7
2024-02-19,STORE001,SKU001,home,190,62.58,62.58,20913,0,0,0.1,0,7
2024-02-20,STORE001,SKU001,home,149,62.58,62.58,20764,0,0,0.1,0,7
2024-02-21,STORE001,SKU001,home,134,62.58,62.58,20630,0,0,0.1,0,7
2024-02-22,STORE001,SKU001,home,169,62.58,62.58,20461,0,0,0.1,0,7
2024-02-23,STORE001,SKU001,home,164,62.58,62.58,20297,0,0,0.1,0,7
2024-02-24,STORE001,SKU001,home,256,62.58,62.58,20041,0,0,0.1,1,7
2024-02-25,STORE001,SKU001,home,240,62.58,62.58,19801,0,0,0.1,1,7
2024-02-26,STORE001,SKU001,home,176,62.58,62.58,19625,0,0,0.1,0,7
2024-02-27,STORE001,SKU001,home,174,62.58,62.58,19451,0,0,0.1,0,7
2024-02-28,STORE001,SKU001,home,183,62.58,62.58,19268,0,0,0.1,0,7
2024-02-29,STORE001,SKU001,home,152,62.58,62.58,19116,0,0,0.1,0,7
2024-03-01,STORE001,SKU001,home,163,62.58,62.58,18953,0,0,0.1,0,7
2024-03-02,STORE001,SKU001,home,270,62.58,62.58,18683,0,0,0.1,1,7
2024-03-03,STORE001,SKU001,home,311,62.58,62.58,18372,0,0,0.1,1,7
2024-03-04,STORE001,SKU001,home,162,62.58,62.58,18210,0,0,0.1,0,7
2024-03-05,STORE001,SKU001,home,181,62.58,62.58,18029,0,0,0.1,0,7
2024-03-06,STORE001,SKU001,home,149,62.58,62.58,17880,0,0,0.1,0,7
2024-03-07,STORE001,SKU001,home,156,62.58,62.58,17724,0,0,0.1,0,7
2024-03-08,STORE001,SKU001,home,206,62.58,62.58,17518,0,0,0.1,0,7
2024-03-09,STORE001,SKU001,home,273,62.58,62.58,17245,0,0,0.1,1,7
2024-03-10,STORE001,SKU001,home,261,62.58,62.58,16984,0,0,0.1,1,7
2024-03-11,STORE001,SKU001,home,165,62.58,62.58,16819,0,0,0.1,0,7
2024-03-12,STORE001,SKU001,home,165,62.58,62.58,16654,0,0,0.1,0,7
2024-03-13,STORE001,SKU001,home,163,62.58,62.58,16491,0,0,0.1,0,7
2024-03-14,STORE001,SKU001,home,196,62.58,62.58,16295,0,0,0.1,0,7
2024-03-15,STORE001,SKU001,home,196,62.58,62.58,16099,0,0,0.1,0,7
2024-03-16,STORE001,SKU001,home,261,62.58,62.58,15838,0,0,0.1,1,7
2024-03-17,STORE001,SKU001,home,270,62.58,62.58,15568,0,0,0.1,1,7
2024-03-18,STORE001,SKU001,home,153,62.58,62.58,15415,0,0,0.1,0,7
2024-03-19,STORE001,SKU001,home,165,62.58,62.58,15250,0,0,0.1,0,7
2024-03-20,STORE001,SKU001,home,179,62.58,62.58,15071,0,0,0.1,0,7
2024-03-21,STORE001,SKU001,home,194,62.58,62.58,14877,0,0,0.1,0,7
2024-03-22,STORE001,SKU001,home,157,62.58,62.58,14720,0,0,0.1,0,7
2024-03-23,STORE001,SKU001,home,222,62.58,62.58,14498,0,0,0.1,1,7
2024-03-24,STORE001,SKU001,home,229,62.58,62.58,14269,0,0,0.1,1,7
2024-03-25,STORE001,SKU001,home,233,62.58,62.58,14036,0,0,0.1,0,7
2024-03-26,STORE001,SKU001,home,172,62.58,62.58,13864,0,0,0.1,0,7
2024-03-27,STORE001,SKU001,home,177,62.58,62.58,13687,0,0,0.1,0,7
2024-03-28,STORE001,SKU001,home,215,62.58,62.58,13472,0,0,0.1,0,7
2024-03-29,STORE001,SKU001,home,189,62.58,62.58,13283,0,0,0.1,0,7
2024-03-30,STORE001,SKU001,home,254,62.58,62.58,13029,0,0,0.1,1,7
2024-03-31,STORE001,SKU001,home,261,62.58,62.58,12768,0,0,0.1,1,7
2024-04-01,STORE001,SKU001,home,318,65.09,62.58,12450,0,1,0.4,0,7
2024-04-02,STORE001,SKU001,home,165,62.58,62.58,12285,0,0,0.1,0,7
2024-04-03,STORE001,SKU001,home,358,49.87,62.58,11927,1,0,0.8,0,7
2024-04-04,STORE001,SKU001,home,366,39.11,62.58,11561,1,0,0.8,0,7
2024-04-05,STORE001,SKU001,home,380,44.95,62.58,11181,1,0,0.8,0,7
2024-04-06,STORE001,SKU001,home,414,41.74,62.58,10767,1,0,0.8,1,7
2024-04-07,STORE001,SKU001,home,425,44.27,62.58,10342,1,0,0.8,1,7
2024-04-08,STORE001,SKU001,home,343,41.88,62.58,9999,1,0,0.8,0,7
2024-04-09,STORE001,SKU001,home,300,40.36,62.58,9699,1,0,0.8,0,7
2024-04-10,STORE001,SKU001,home,356,39.31,62.58,9343,1,0,0.8,0,7
2024-04-11,STORE001,SKU001,home,228,49.0,62.58,9115,1,0,0.8,0,7
2024-04-12,STORE001,SKU001,home,307,44.81,62.58,8808,1,0,0.8,0,7
2024-04-13,STORE001,SKU001,home,247,62.58,62.58,8561,0,0,0.1,1,7
2024-04-14,STORE001,SKU001,home,196,62.58,62.58,8365,0,0,0.1,1,7
2024-04-15,STORE001,SKU001,home,175,62.58,62.58,8190,0,0,0.1,0,7
2024-04-16,STORE001,SKU001,home,179,62.58,62.58,8011,0,0,0.1,0,7
2024-04-17,STORE001,SKU001,home,160,62.58,62.58,7851,0,0,0.1,0,7
2024-04-18,STORE001,SKU001,home,178,62.58,62.58,7673,0,0,0.1,0,7
2024-04-19,STORE001,SKU001,home,158,62.58,62.58,7515,0,0,0.1,0,7
2024-04-20,STORE001,SKU001,home,281,62.58,62.58,7234,0,0,0.1,1,7
2024-04-21,STORE001,SKU001,home,281,62.58,62.58,6953,0,0,0.1,1,7
2024-04-22,STORE001,SKU001,home,150,62.58,62.58,6803,0,0,0.1,0,7
2024-04-23,STORE001,SKU001,home,203,62.58,62.58,6600,0,0,0.1,0,7
2024-04-24,STORE001,SKU001,home,116,62.58,62.58,6484,0,0,0.1,0,7
2024-04-25,STORE001,SKU001,home,128,62.58,62.58,6356,0,0,0.1,0,7
2024-04-26,STORE001,SKU001,home,146,62.58,62.58,6210,0,0,0.1,0,7
2024-04-27,STORE001,SKU001,home,237,62.58,62.58,5973,0,0,0.1,1,7
2024-04-28,STORE001,SKU001,home,253,62.58,62.58,5720,0,0,0.1,1,7
2024-04-29,STORE001,SKU001,home,169,62.58,62.58,5551,0,0,0.1,0,7
2024-04-30,STORE001,SKU001,home,183,62.58,62.58,5368,0,0,0.1,0,7
2024-05-01,STORE001,SKU001,home,189,62.58,62.58,5179,0,0,0.1,0,7
2024-05-02,STORE001,SKU001,home,142,62.58,62.58,5037,0,0,0.1,0,7
2024-05-03,STORE001,SKU001,home,163,62.58,62.58,4874,0,0,0.1,0,7
2024-05-04,STORE001,SKU001,home,216,62.58,62.58,4658,0,0,0.1,1,7
2024-05-05,STORE001,SKU001,home,247,62.58,62.58,4411,0,0,0.1,1,7
2024-05-06,STORE001,SKU001,home,170,62.58,62.58,4241,0,0,0.1,0,7
2024-05-07,STORE001,SKU001,home,154,62.58,62.58,4087,0,0,0.1,0,7
2024-05-08,STORE001,SKU001,home,153,62.58,62.58,3934,0,0,0.1,0,7
2024-05-09,STORE001,SKU001,home,170,62.58,62.58,3764,0,0,0.1,0,7
2024-05-10,STORE001,SKU001,home,165,62.58,62.58,3599,0,0,0.1,0,7
2024-05-11,STORE001,SKU001,home,189,62.58,62.58,3410,0,0,0.1,1,7
2024-05-12,STORE001,SKU001,home,226,62.58,62.58,3184,0,0,0.1,1,7
2024-05-13,STORE001,SKU001,home,184,62.58,62.58,3000,0,0,0.1,0,7
2024-05-14,STORE001,SKU001,home,146,62.58,62.58,2854,0,0,0.1,0,7
2024-05-15,STORE001,SKU001,home,171,62.58,62.58,2683,0,0,0.1,0,7
2024-05-16,STORE001,SKU001,home,171,62.58,62.58,2512,0,0,0.1,0,7
2024-05-17,STORE001,SKU001,home,200,62.58,62.58,2312,0,0,0.1,0,7
2024-05-18,STORE001,SKU001,home,191,62.58,62.58,2121,0,0,0.1,1,7
2024-05-19,STORE001,SKU001,home,181,62.58,62.58,1940,0,0,0.1,1,7
2024-05-20,STORE001,SKU001,home,201,62.58,62.58,1739,0,0,0.1,0,7
2024-05-21,STORE001,SKU001,home,136,62.58,62.58,1603,0,0,0.1,0,7
2024-05-22,STORE001,SKU001,home,145,62.58,62.58,1458,0,0,0.1,0,7
2024-05-23,STORE001,SKU001,home,190,62.58,62.58,1268,0,0,0.1,0,7
2024-05-24,STORE001,SKU001,home,123,62.58,62.58,1145,0,0,0.1,0,7
2024-05-25,STORE001,SKU001,home,184,62.58,62.58,961,0,0,0.1,1,7
2024-05-26,STORE001,SKU001,home,264,62.58,62.58,697,0,0,0.1,1,7
2024-05-27,STORE001,SKU001,home,122,62.58,62.58,575,0,0,0.1,0,7
2024-05-28,STORE001,SKU001,home,147,62.58,62.58,428,0,0,0.1,0,7
2024-05-29,STORE001,SKU001,home,179,62.58,62.58,249,0,0,0.1,0,7
2024-05-30,STORE001,SKU001,home,157,62.58,62.58,92,0,0,0.1,0,7
2024-05-31,STORE001,SKU001,home,92,62.58,62.58,0,0,0,0.1,0,7
2024-06-01,STORE001,SKU001,home,0,62.58,62.58,0,0,0,0.1,1,7
2024-06-02,STORE001,SKU001,home,0,62.58,62.58,0,0,0,0.1,1,7
2024-06-03,STORE001,SKU001,home,0,62.58,62.58,0,0,0,0.1,0,7
2024-06-04,STORE001,SKU001,home,142,62.58,62.58,3839,0,0,0.1,0,7
2024-06-05,STORE001,SKU001,home,145,62.58,62.58,7674,0,0,0.1,0,7
2024-06-06,STORE001,SKU001,home,126,62.58,62.58,11529,0,0,0.1,0,7
2024-06-07,STORE001,SKU001,home,155,62.58,62.58,15354,0,0,0.1,0,7
2024-06-08,STORE001,SKU001,home,205,62.58,62.58,19130,0,0,0.1,1,7
2024-06-09,STORE001,SKU001,home,179,62.58,62.58,22931,0,0,0.1,1,7
2024-06-10,STORE001,SKU001,home,194,62.58,62.58,26718,0,0,0.1,0,7
2024-06-11,STORE001,SKU001,home,166,62.58,62.58,26552,0,0,0.1,0,7
2024-06-12,STORE001,SKU001,home,140,62.58,62.58,26412,0,0,0.1,0,7
2024-06-13,STORE001,SKU001,home,161,62.58,62.58,26251,0,0,0.1,0,7
2024-06-14,STORE001,SKU001,home,184,62.58,62.58,26067,0,0,0.1,0,7
2024-06-15,STORE001,SKU001,home,248,62.58,62.58,25819,0,0,0.1,1,7
2024-06-16,STORE001,SKU001,home,186,62.58,62.58,25633,0,0,0.1,1,7
2024-06-17,STORE001,SKU001,home,164,62.58,62.58,25469,0,0,0.1,0,7
2024-06-18,STORE001,SKU001,home,154,62.58,62.58,25315,0,0,0.1,0,7
2024-06-19,STORE001,SKU001,home,94,62.58,62.58,25221,0,0,0.1,0,7
2024-06-20,STORE001,SKU001,home,137,62.58,62.58,25084,0,0,0.1,0,7
2024-06-21,STORE001,SKU001,home,148,62.58,62.58,24936,0,0,0.1,0,7
2024-06-22,STORE001,SKU001,home,192,62.58,62.58,24744,0,0,0.1,1,7
2024-06-23,STORE001,SKU001,home,159,62.58,62.58,24585,0,0,0.1,1,7
2024-06-24,STORE001,SKU001,home,171,62.58,62.58,24414,0,0,0.1,0,7
2024-06-25,STORE001,SKU001,home,123,62.58,62.58,24291,0,0,0.1,0,7
2024-06-26,STORE001,SKU001,home,153,62.58,62.58,24138,0,0,0.1,0,7
2024-06-27,STORE001,SKU001,home,102,62.58,62.58,24036,0,0,0.1,0,7
2024-06-28,STORE001,SKU001,home,184,62.58,62.58,23852,0,0,0.1,0,7
2024-06-29,STORE001,SKU001,home,207,62.58,62.58,23645,0,0,0.1,1,7
2024-06-30,STORE001,SKU001,home,217,62.58,62.58,23428,0,0,0.1,1,7
2024-07-01,STORE001,SKU001,home,105,62.58,62.58,23323,0,0,0.1,0,7
2024-07-02,STORE001,SKU001,home,137,62.58,62.58,23186,0,0,0.1,0,7
2024-07-03,STORE001,SKU001,home,122,62.58,62.58,23064,0,0,0.1,0,7
2024-07-04,STORE001,SKU001,home,99,62.58,62.58,22965,0,0,0.1,0,7
2024-07-05,STORE001,SKU001,home,156,62.58,62.58,22809,0,0,0.1,0,7
2024-07-06,STORE001,SKU001,home,199,62.58,62.58,22610,0,0,0.1,1,7
2024-07-07,STORE001,SKU001,home,233,62.58,62.58,22377,0,0,0.1,1,7
2024-07-08,STORE001,SKU001,home,99,62.58,62.58,22278,0,0,0.1,0,7
2024-07-09,STORE001,SKU001,home,124,62.58,62.58,22154,0,0,0.1,0,7
2024-07-10,STORE001,SKU001,home,142,62.58,62.58,22012,0,0,0.1,0,7
2024-07-11,STORE001,SKU001,home,142,62.58,62.58,21870,0,0,0.1,0,7
2024-07-12,STORE001,SKU001,home,107,62.58,62.58,21763,0,0,0.1,0,7
2024-07-13,STORE001,SKU001,home,205,62.58,62.58,21558,0,0,0.1,1,7
2024-07-14,STORE001,SKU001,home,145,62.58,62.58,21413,0,0,0.1,1,7
2024-07-15,STORE001,SKU001,home,123,62.58,62.58,21290,0,0,0.1,0,7
2024-07-16,STORE001,SKU001,home,151,62.58,62.58,21139,0,0,0.1,0,7
2024-07-17,STORE001,SKU001,home,130,62.58,62.58,21009,0,0,0.1,0,7
2024-07-18,STORE001,SKU001,home,144,62.58,62.58,20865,0,0,0.1,0,7
2024-07-19,STORE001,SKU001,home,139,62.58,62.58,20726,0,0,0.1,0,7
2024-07-20,STORE001,SKU001,home,199,62.58,62.58,20527,0,0,0.1,1,7
2024-07-21,STORE001,SKU001,home,173,62.58,62.58,20354,0,0,0.1,1,7
2024-07-22,STORE001,SKU001,home,91,62.58,62.58,20263,0,0,0.1,0,7
2024-07-23,STORE001,SKU001,home,122,62.58,62.58,20141,0,0,0.1,0,7
2024-07-24,STORE001,SKU001,home,140,62.58,62.58,20001,0,0,0.1,0,7
2024-07-25,STORE001,SKU001,home,125,62.58,62.58,19876,0,0,0.1,0,7
2024-07-26,STORE001,SKU001,home,131,62.58,62.58,19745,0,0,0.1,0,7
2024-07-27,STORE001,SKU001,home,183,62.58,62.58,19562,0,0,0.1,1,7
2024-07-28,STORE001,SKU001,home,210,62.58,62.58,19352,0,0,0.1,1,7
2024-07-29,STORE001,SKU001,home,118,62.58,62.58,19234,0,0,0.1,0,7
2024-07-30,STORE001,SKU001,home,109,62.58,62.58,19125,0,0,0.1,0,7
2024-07-31,STORE001,SKU001,home,138,62.58,62.58,18987,0,0,0.1,0,7
2024-08-01,STORE001,SKU001,home,88,62.58,62.58,18899,0,0,0.1,0,7
2024-08-02,STORE001,SKU001,home,128,62.58,62.58,18771,0,0,0.1,0,7
2024-08-03,STORE001,SKU001,home,153,62.58,62.58,18618,0,0,0.1,1,7
2024-08-04,STORE001,SKU001,home,146,62.58,62.58,18472,0,0,0.1,1,7
2024-08-05,STORE001,SKU001,home,110,62.58,62.58,18362,0,0,0.1,0,7
2024-08-06,STORE001,SKU001,home,118,62.58,62.58,18244,0,0,0.1,0,7
2024-08-07,STORE001,SKU001,home,124,62.58,62.58,18120,0,0,0.1,0,7
2024-08-08,STORE001,SKU001,home,73,62.58,62.58,18047,0,0,0.1,0,7
2024-08-09,STORE001,SKU001,home,100,62.58,62.58,17947,0,0,0.1,0,7
2024-08-10,STORE001,SKU001,home,185,62.58,62.58,17762,0,0,0.1,1,7
2024-08-11,STORE001,SKU001,home,143,62.58,62.58,17619,0,0,0.1,1,7
2024-08-12,STORE001,SKU001,home,125,62.58,62.58,17494,0,0,0.1,0,7
2024-08-13,STORE001,SKU001,home,127,62.58,62.58,17367,0,0,0.1,0,7
2024-08-14,STORE001,SKU001,home,112,62.58,62.58,17255,0,0,0.1,0,7
2024-08-15,STORE001,SKU001,home,137,62.58,62.58,17118,0,0,0.1,0,7
2024-08-16,STORE001,SKU001,home,95,62.58,62.58,17023,0,0,0.1,0,7
2024-08-17,STORE001,SKU001,home,199,62.58,62.58,16824,0,0,0.1,1,7
2024-08-18,STORE001,SKU001,home,158,62.58,62.58,16666,0,0,0.1,1,7
2024-08-19,STORE001,SKU001,home,73,62.58,62.58,16593,0,0,0.1,0,7
2024-08-20,STORE001,SKU001,home,70,62.58,62.58,16523,0,0,0.1,0,7
2024-08-21,STORE001,SKU001,home,89,62.58,62.58,16434,0,0,0.1,0,7
2024-08-22,STORE001,SKU001,home,125,62.58,62.58,16309,0,0,0.1,0,7
2024-08-23,STORE001,SKU001,home,101,62.58,62.58,16208,0,0,0.1,0,7
2024-08-24,STORE001,SKU001,home,124,62.58,62.58,16084,0,0,0.1,1,7
2024-08-25,STORE001,SKU001,home,99,62.58,62.58,15985,0,0,0.1,1,7
2024-08-26,STORE001,SKU001,home,80,62.58,62.58,15905,0,0,0.1,0,7
2024-08-27,STORE001,SKU001,home,82,62.58,62.58,15823,0,0,0.1,0,7
2024-08-28,STORE001,SKU001,home,120,62.58,62.58,15703,0,0,0.1,0,7
2024-08-29,STORE001,SKU001,home,101,62.58,62.58,15602,0,0,0.1,0,7
2024-08-30,STORE001,SKU001,home,87,62.58,62.58,15515,0,0,0.1,0,7
2024-08-31,STORE001,SKU001,home,157,62.58,62.58,15358,0,0,0.1,1,7
2024-09-01,STORE001,SKU001,home,163,62.58,62.58,15195,0,0,0.1,1,7
2024-09-02,STORE001,SKU001,home,129,62.58,62.58,15066,0,0,0.1,0,7
2024-09-03,STORE001,SKU001,home,138,62.58,62.58,14928,0,0,0.1,0,7
2024-09-04,STORE001,SKU001,home,69,62.58,62.58,14859,0,0,0.1,0,7
2024-09-05,STORE001,SKU001,home,104,62.58,62.58,14755,0,0,0.1,0,7
2024-09-06,STORE001,SKU001,home,91,62.58,62.58,14664,0,0,0.1,0,7
2024-09-07,STORE001,SKU001,home,119,62.58,62.58,14545,0,0,0.1,1,7
2024-09-08,STORE001,SKU001,home,141,62.58,62.58,14404,0,0,0.1,1,7
2024-09-09,STORE001,SKU001,home,98,62.58,62.58,14306,0,0,0.1,0,7
2024-09-10,STORE001,SKU001,home,93,62.58,62.58,14213,0,0,0.1,0,7
2024-09-11,STORE001,SKU001,home,76,62.58,62.58,14137,0,0,0.1,0,7
2024-09-12,STORE001,SKU001,home,118,62.58,62.58,14019,0,0,0.1,0,7
2024-09-13,STORE001,SKU001,home,123,62.58,62.58,13896,0,0,0.1,0,7
2024-09-14,STORE001,SKU001,home,117,62.58,62.58,13779,0,0,0.1,1,7
2024-09-15,STORE001,SKU001,home,144,62.58,62.58,13635,0,0,0.1,1,7
2024-09-16,STORE001,SKU001,home,151,62.58,62.58,13484,0,0,0.1,0,7
2024-09-17,STORE001,SKU001,home,120,62.58,62.58,13364,0,0,0.1,0,7
2024-09-18,STORE001,SKU001,home,82,62.58,62.58,13282,0,0,0.1,0,7
2024-09-19,STORE001,SKU001,home,103,62.58,62.58,13179,0,0,0.1,0,7
2024-09-20,STORE001,SKU001,home,92,62.58,62.58,13087,0,0,0.1,0,7
2024-09-21,STORE001,SKU001,home,139,62.58,62.58,12948,0,0,0.1,1,7
2024-09-22,STORE001,SKU001,home,164,62.58,62.58,12784,0,0,0.1,1,7
2024-09-23,STORE001,SKU001,home,123,62.58,62.58,12661,0,0,0.1,0,7
